,id_client,frequency,recency,monetary,segment,country
3808,14518,1,85,174.37,Lost Customers,United Kingdom
3809,13560,1,28,174.37,Lost Customers,United Kingdom
3810,15335,1,74,173.97,Lost Customers,United Kingdom
3811,18278,1,94,173.9,Lost Customers,United Kingdom
3812,16861,2,80,173.76,Lost Customers,United Kingdom
3813,14798,3,73,173.74,Lost Customers,United Kingdom
3814,16565,1,385,173.7,Lost Customers,United Kingdom
3815,12441,1,387,173.55,Lost Customers,France
3816,15565,2,71,173.16,Lost Customers,United Kingdom
3817,15670,1,317,173.05,Lost Customers,United Kingdom
3818,14693,1,285,172.9,Lost Customers,United Kingdom
3819,18048,2,224,172.29,Lost Customers,United Kingdom
3820,13922,1,372,172.25,Lost Customers,United Kingdom
3821,13690,1,80,172.25,Lost Customers,United Kingdom
3822,12442,1,24,172.06,Lost Customers,Spain
3823,14536,1,280,171.8,Lost Customers,United Kingdom
3824,16773,1,78,171.59,Lost Customers,United Kingdom
3825,17245,1,225,171.45,Lost Customers,United Kingdom
3826,15432,1,44,171.19,Lost Customers,United Kingdom
3827,17542,1,290,170.75,Lost Customers,United Kingdom
3828,14860,1,40,170.32,Lost Customers,United Kingdom
3829,18058,1,30,170.16,Lost Customers,United Kingdom
3830,15016,1,193,170.04,Lost Customers,United Kingdom
3831,16921,1,82,169.79,Lost Customers,United Kingdom
3832,13962,2,42,169.55,Lost Customers,United Kingdom
3833,14218,1,63,169.48,Lost Customers,United Kingdom
3834,18004,1,383,169.47,Lost Customers,United Kingdom
3835,12367,1,25,168.9,Lost Customers,Denmark
3836,14578,1,24,168.63,Lost Customers,United Kingdom
3837,18269,1,387,168.6,Lost Customers,United Kingdom
3838,17367,1,259,168.4,Lost Customers,United Kingdom
3839,18099,1,148,168.31,Lost Customers,United Kingdom
3840,15888,1,101,168.31,Lost Customers,United Kingdom
3841,16282,1,360,168.3,Lost Customers,United Kingdom
3842,17737,2,30,168.24,Low Value,United Kingdom
3843,15986,1,51,168.12,Lost Customers,United Kingdom
3844,15374,1,149,168.0,Lost Customers,United Kingdom
3845,12551,1,378,168.0,Lost Customers,Spain
3846,18088,1,82,167.67,Lost Customers,United Kingdom
3847,17561,1,40,167.62,Lost Customers,United Kingdom
3848,16952,2,130,167.61,Lost Customers,United Kingdom
3849,15920,4,175,167.5,Lost Customers,United Kingdom
3850,16405,2,323,167.25,Lost Customers,United Kingdom
3851,18014,1,49,166.42,Lost Customers,United Kingdom
3852,14295,1,61,166.2,Lost Customers,United Kingdom
3853,17650,1,42,166.08,Lost Customers,United Kingdom
3854,12817,1,302,166.04,Lost Customers,Austria
3855,14485,1,59,165.75,Lost Customers,United Kingdom
3856,14552,1,172,165.07,Lost Customers,United Kingdom
3857,18042,1,74,165.05,Lost Customers,United Kingdom
3858,15316,1,347,165.0,Lost Customers,United Kingdom
3859,13470,2,120,165.0,Lost Customers,United Kingdom
3860,15904,1,29,164.68,Lost Customers,United Kingdom
3861,17535,1,301,164.4,Lost Customers,United Kingdom
3862,13603,1,47,164.34,Lost Customers,United Kingdom
3863,12920,1,38,164.23,Lost Customers,United Kingdom
3864,18200,1,127,163.8,Lost Customers,United Kingdom
3865,14354,2,26,163.62,Low Value,United Kingdom
3866,17110,1,186,163.3,Lost Customers,United Kingdom
3867,13223,2,221,163.2,Lost Customers,United Kingdom
3868,16406,1,39,163.07,Lost Customers,United Kingdom
3869,15167,1,341,163.0,Lost Customers,United Kingdom
3870,16517,1,298,162.7,Lost Customers,United Kingdom
3871,15733,1,303,162.3,Lost Customers,United Kingdom
3872,15325,1,124,162.29,Lost Customers,United Kingdom
3873,16932,1,74,161.94,Lost Customers,United Kingdom
3874,17600,1,38,161.67,Lost Customers,United Kingdom
3875,15458,1,46,161.64,Lost Customers,United Kingdom
3876,16113,1,204,161.38,Lost Customers,United Kingdom
3877,14362,1,43,161.2,Lost Customers,United Kingdom
3878,14204,1,23,161.03,Lost Customers,United Kingdom
3879,14237,1,394,161.0,Lost Customers,United Kingdom
3880,14089,1,77,161.0,Lost Customers,United Kingdom
3881,13229,1,246,160.95,Lost Customers,United Kingdom
3882,15852,2,207,160.71,Lost Customers,United Kingdom
3883,17344,1,67,160.57,Lost Customers,United Kingdom
3884,12573,1,248,160.54,Lost Customers,France
3885,18203,1,178,160.42,Lost Customers,United Kingdom
3886,18146,2,161,160.35,Lost Customers,United Kingdom
3887,14714,1,45,160.19,Lost Customers,United Kingdom
3888,12966,1,30,160.18,Lost Customers,United Kingdom
3889,13420,2,170,159.85,Lost Customers,United Kingdom
3890,16213,1,99,159.0,Lost Customers,United Kingdom
3891,18224,1,284,158.95,Lost Customers,United Kingdom
3892,13937,1,190,158.85,Lost Customers,United Kingdom
3893,17165,1,305,158.68,Lost Customers,United Kingdom
3894,15160,1,378,158.16,Lost Customers,United Kingdom
3895,15348,1,93,158.04,Lost Customers,United Kingdom
3896,15988,1,40,158.03,Lost Customers,United Kingdom
3897,17556,1,226,157.9,Lost Customers,United Kingdom
3898,14799,1,72,157.7,Lost Customers,United Kingdom
3899,14148,1,254,157.2,Lost Customers,United Kingdom
3900,17128,1,355,157.09,Lost Customers,United Kingdom
3901,14585,1,71,157.05,Lost Customers,United Kingdom
3902,17118,1,338,157.02,Lost Customers,United Kingdom
3903,15007,1,180,156.91,Lost Customers,United Kingdom
3904,14406,1,140,156.75,Lost Customers,United Kingdom
3905,15438,1,152,156.58,Lost Customers,United Kingdom
3906,15263,1,127,156.51,Lost Customers,United Kingdom
3907,13898,1,346,155.93,Lost Customers,United Kingdom
3908,17871,1,225,155.9,Lost Customers,United Kingdom
3909,17899,1,180,155.8,Lost Customers,United Kingdom
3910,14813,2,390,155.43,Lost Customers,United Kingdom
3911,17832,1,70,155.37,Lost Customers,United Kingdom
3912,12738,1,393,155.35,Lost Customers,Germany
3913,16720,1,47,155.24,Lost Customers,United Kingdom
3914,15447,1,351,155.17,Lost Customers,United Kingdom
3915,13809,1,326,155.05,Lost Customers,Cyprus
3916,14368,1,340,155.0,Lost Customers,United Kingdom
3917,14046,1,305,154.99,Lost Customers,United Kingdom
3918,17698,1,281,154.95,Lost Customers,United Kingdom
3919,15740,1,70,154.88,Lost Customers,United Kingdom
3920,17026,2,206,154.83,Lost Customers,United Kingdom
3921,15226,1,331,154.41,Lost Customers,United Kingdom
3922,17517,1,329,153.94,Lost Customers,United Kingdom
3923,17286,1,42,153.92,Lost Customers,United Kingdom
3924,16351,1,353,153.9,Lost Customers,United Kingdom
3925,12602,1,79,153.12,Lost Customers,France
3926,17714,1,341,153.0,Lost Customers,United Kingdom
3927,16248,1,82,152.94,Lost Customers,United Kingdom
3928,17984,1,166,152.68,Lost Customers,United Kingdom
3929,18138,1,316,152.65,Lost Customers,United Kingdom
3930,14066,1,287,152.55,Lost Customers,United Kingdom
3931,17707,2,206,152.4,Lost Customers,United Kingdom
3932,13514,1,94,152.2,Lost Customers,United Kingdom
3933,14039,1,54,152.2,Lost Customers,United Kingdom
3934,17898,2,106,152.06,Lost Customers,United Kingdom
3935,16617,1,256,151.85,Lost Customers,United Kingdom
3936,16412,1,74,151.83,Lost Customers,United Kingdom
3937,14208,1,115,151.74,Lost Customers,United Kingdom
3938,13462,1,273,151.5,Lost Customers,United Kingdom
3939,16461,1,198,151.42,Lost Customers,United Kingdom
3940,13697,1,59,151.3,Lost Customers,United Kingdom
3941,16337,1,57,151.05,Lost Customers,United Kingdom
3942,14073,1,53,151.04,Lost Customers,United Kingdom
3943,15717,1,255,150.3,Lost Customers,United Kingdom
3944,17234,1,203,149.89,Lost Customers,United Kingdom
3945,15869,2,298,149.64,Lost Customers,United Kingdom
3946,17946,2,254,149.58,Lost Customers,United Kingdom
3947,18262,1,161,149.48,Lost Customers,United Kingdom
3948,15748,1,61,149.31,Lost Customers,United Kingdom
3949,15435,1,43,149.29,Lost Customers,United Kingdom
3950,13003,3,126,149.05,Lost Customers,United Kingdom
3951,17549,2,44,148.86,Lost Customers,United Kingdom
3952,15526,2,54,148.44,Lost Customers,United Kingdom
3953,17859,1,325,148.21,Lost Customers,United Kingdom
3954,14968,1,51,147.59,Lost Customers,United Kingdom
3955,14098,1,57,147.35,Lost Customers,United Kingdom
3956,14037,2,197,147.2,Lost Customers,United Kingdom
3957,12864,1,159,147.12,Lost Customers,United Kingdom
3958,15503,1,383,147.09,Lost Customers,United Kingdom
3959,17030,1,84,146.87,Lost Customers,United Kingdom
3960,14238,1,347,146.85,Lost Customers,United Kingdom
3961,16893,1,387,145.93,Lost Customers,United Kingdom
3962,12565,1,309,145.92,Lost Customers,Saudi Arabia
3963,17935,2,159,145.79,Lost Customers,United Kingdom
3964,13866,1,95,145.67,Lost Customers,United Kingdom
3965,15937,1,85,145.35,Lost Customers,United Kingdom
3966,16598,1,306,145.05,Lost Customers,United Kingdom
3967,17524,1,382,145.0,Lost Customers,United Kingdom
3968,16852,2,31,144.91,Lost Customers,United Kingdom
3969,12974,1,218,144.8,Lost Customers,United Kingdom
3970,14109,1,93,144.2,Lost Customers,United Kingdom
3971,17186,2,67,144.0,Lost Customers,United Kingdom
3972,12587,1,28,144.0,Lost Customers,Finland
3973,17578,1,239,143.46,Lost Customers,United Kingdom
3974,15705,1,222,143.1,Lost Customers,United Kingdom
3975,16287,1,190,142.5,Lost Customers,United Kingdom
3976,13299,1,289,142.5,Lost Customers,United Kingdom
3977,13584,1,327,142.4,Lost Customers,United Kingdom
3978,14386,1,317,142.4,Lost Customers,United Kingdom
3979,13561,1,236,141.86,Lost Customers,United Kingdom
3980,14041,1,287,141.41,Lost Customers,United Kingdom
3981,15388,1,291,140.54,Lost Customers,Canada
3982,13483,1,86,140.34,Lost Customers,United Kingdom
3983,14494,1,46,139.56,Lost Customers,United Kingdom
3984,17718,1,253,139.35,Lost Customers,United Kingdom
3985,16483,1,213,139.35,Lost Customers,United Kingdom
3986,14772,1,133,139.26,Lost Customers,United Kingdom
3987,18209,1,49,139.1,Lost Customers,United Kingdom
3988,15135,1,260,139.05,Lost Customers,United Kingdom
3989,13273,1,134,138.98,Lost Customers,United Kingdom
3990,12902,1,285,138.68,Lost Customers,United Kingdom
3991,14581,1,37,138.6,Lost Customers,United Kingdom
3992,17122,1,140,138.32,Lost Customers,United Kingdom
3993,13716,1,290,138.28,Lost Customers,United Kingdom
3994,15663,1,127,138.14,Lost Customers,United Kingdom
3995,12512,2,87,138.03,Lost Customers,Israel
3996,16050,1,194,137.9,Lost Customers,United Kingdom
3997,13279,1,99,137.75,Lost Customers,United Kingdom
3998,17709,1,190,137.45,Lost Customers,United Kingdom
3999,15836,1,71,137.37,Lost Customers,United Kingdom
4000,14483,1,302,137.1,Lost Customers,United Kingdom
4001,17468,2,31,137.0,Lost Customers,United Kingdom
4002,15691,1,273,136.8,Lost Customers,United Kingdom
4003,14247,1,299,136.77,Lost Customers,United Kingdom
4004,17972,1,262,136.04,Lost Customers,United Kingdom
4005,16462,3,94,136.0,Lost Customers,United Kingdom
4006,12968,1,133,135.95,Lost Customers,United Kingdom
4007,15042,1,220,135.93,Lost Customers,United Kingdom
4008,14889,1,357,135.9,Lost Customers,United Kingdom
4009,15419,1,45,135.86,Lost Customers,United Kingdom
4010,15174,1,343,135.75,Lost Customers,United Kingdom
4011,16114,1,191,135.75,Lost Customers,United Kingdom
4012,16665,1,383,135.4,Lost Customers,United Kingdom
4013,15276,1,87,135.31,Lost Customers,United Kingdom
4014,12851,1,117,135.18,Lost Customers,United Kingdom
4015,13364,1,92,134.96,Lost Customers,United Kingdom
4016,16055,1,241,134.8,Lost Customers,United Kingdom
4017,14340,1,239,134.7,Lost Customers,United Kingdom
4018,15562,1,372,134.55,Lost Customers,United Kingdom
4019,14174,1,54,134.46,Lost Customers,United Kingdom
4020,12837,1,194,134.1,Lost Customers,United Kingdom
4021,14280,1,217,134.04,Lost Customers,United Kingdom
4022,16424,1,212,133.56,Lost Customers,United Kingdom
4023,14349,1,31,133.5,Lost Customers,United Kingdom
4024,12445,1,43,133.4,Lost Customers,Spain
4025,17881,1,325,133.35,Lost Customers,United Kingdom
4026,15709,1,304,133.25,Lost Customers,United Kingdom
4027,17647,1,86,133.06,Lost Customers,United Kingdom
4028,17785,1,74,131.94,Lost Customers,United Kingdom
4029,14438,1,327,131.9,Lost Customers,United Kingdom
4030,17297,1,38,131.78,Lost Customers,United Kingdom
4031,17455,1,224,131.7,Lost Customers,United Kingdom
4032,14795,1,187,131.45,Lost Customers,United Kingdom
4033,15844,1,67,130.74,Lost Customers,United Kingdom
4034,16679,1,387,129.75,Lost Customers,United Kingdom
4035,16611,1,207,129.49,Lost Customers,United Kingdom
4036,16623,1,266,129.45,Lost Customers,United Kingdom
4037,16828,2,114,128.5,Lost Customers,United Kingdom
4038,17359,1,32,127.86,Lost Customers,United Kingdom
4039,15543,1,309,127.86,Lost Customers,United Kingdom
4040,13781,1,271,127.84,Lost Customers,United Kingdom
4041,15578,1,183,127.1,Lost Customers,United Kingdom
4042,15923,1,393,127.08,Lost Customers,United Kingdom
4043,14962,1,291,126.7,Lost Customers,United Kingdom
4044,16414,2,42,126.25,Lost Customers,United Kingdom
4045,15463,1,50,126.14,Lost Customers,United Kingdom
4046,16988,1,26,126.12,Lost Customers,United Kingdom
4047,12814,1,122,125.92,Lost Customers,Poland
4048,13522,1,51,125.8,Lost Customers,United Kingdom
4049,14861,1,73,125.79,Lost Customers,United Kingdom
4050,14890,1,274,125.65,Lost Customers,United Kingdom
4051,15017,1,54,125.58,Lost Customers,United Kingdom
4052,12531,1,35,125.22,Lost Customers,Germany
4053,17148,1,72,124.88,Lost Customers,United Kingdom
4054,16849,1,207,124.57,Lost Customers,United Kingdom
4055,16569,1,24,124.2,Lost Customers,United Kingdom
4056,14495,2,71,123.8,Lost Customers,United Kingdom
4057,16658,1,389,123.24,Lost Customers,United Kingdom
4058,15917,1,268,123.1,Lost Customers,United Kingdom
4059,17967,1,392,123.07,Lost Customers,United Kingdom
4060,13519,1,99,122.75,Lost Customers,United Kingdom
4061,14413,1,383,122.7,Lost Customers,United Kingdom
4062,13876,1,84,122.7,Lost Customers,United Kingdom
4063,13638,1,36,122.64,Lost Customers,United Kingdom
4064,14165,1,296,122.54,Lost Customers,United Kingdom
4065,14076,1,150,122.47,Lost Customers,United Kingdom
4066,16073,1,318,122.4,Lost Customers,United Kingdom
4067,18018,2,129,122.14,Lost Customers,United Kingdom
4068,13244,1,113,121.74,Lost Customers,United Kingdom
4069,13182,1,66,121.18,Lost Customers,United Kingdom
4070,15049,1,294,121.17,Lost Customers,United Kingdom
4071,15512,2,176,121.0,Lost Customers,United Kingdom
4072,13002,1,339,120.95,Lost Customers,United Kingdom
4073,17446,2,197,120.9,Lost Customers,United Kingdom
4074,18015,1,25,120.03,Lost Customers,United Kingdom
4075,14259,1,162,120.0,Lost Customers,United Kingdom
4076,14314,1,127,120.0,Lost Customers,United Kingdom
4077,14453,1,211,119.93,Lost Customers,United Kingdom
4078,16542,1,74,119.62,Lost Customers,United Kingdom
4079,15266,1,359,119.3,Lost Customers,United Kingdom
4080,16666,1,40,118.98,Lost Customers,United Kingdom
4081,15843,1,324,118.95,Lost Customers,United Kingdom
4082,17079,1,99,118.8,Lost Customers,United Kingdom
4083,14155,1,287,118.75,Lost Customers,United Kingdom
4084,13581,1,330,118.0,Lost Customers,United Kingdom
4085,13193,1,82,117.88,Lost Customers,United Kingdom
4086,12929,1,332,117.85,Lost Customers,United Kingdom
4087,17654,1,298,117.55,Lost Customers,United Kingdom
4088,16959,1,108,117.35,Lost Customers,United Kingdom
4089,13877,1,107,117.24,Lost Customers,United Kingdom
4090,17117,1,309,116.2,Lost Customers,United Kingdom
4091,17601,1,260,116.01,Lost Customers,United Kingdom
4092,13170,1,47,116.01,Lost Customers,United Kingdom
4093,14143,1,154,115.8,Lost Customers,United Kingdom
4094,15350,1,394,115.65,Lost Customers,United Kingdom
4095,13067,1,103,115.46,Lost Customers,United Kingdom
4096,18027,1,119,115.31,Lost Customers,United Kingdom
4097,14972,1,149,114.77,Lost Customers,United Kingdom
4098,13188,1,32,114.6,Lost Customers,United Kingdom
4099,16247,1,191,114.56,Lost Customers,United Kingdom
4100,14632,1,283,114.56,Lost Customers,United Kingdom
4101,14974,1,58,114.39,Lost Customers,United Kingdom
4102,17852,2,32,114.34,Lost Customers,United Kingdom
4103,17219,1,52,114.23,Lost Customers,United Kingdom
4104,14652,1,98,114.18,Lost Customers,United Kingdom
4105,12938,1,46,114.14,Lost Customers,United Kingdom
4106,14582,1,61,114.11,Lost Customers,United Kingdom
4107,12651,1,355,114.0,Lost Customers,France
4108,14457,1,331,113.64,Lost Customers,United Kingdom
4109,17217,1,255,113.5,Lost Customers,United Kingdom
4110,15445,1,285,113.5,Lost Customers,United Kingdom
4111,18105,1,58,113.48,Lost Customers,United Kingdom
4112,16913,1,311,113.44,Lost Customers,United Kingdom
4113,15280,1,193,113.12,Lost Customers,United Kingdom
4114,14689,1,229,112.8,Lost Customers,United Kingdom
4115,13161,1,334,112.75,Lost Customers,United Kingdom
4116,16697,1,262,112.75,Lost Customers,United Kingdom
4117,13807,1,388,112.6,Lost Customers,United Kingdom
4118,18129,1,264,112.55,Lost Customers,United Kingdom
4119,15610,1,72,112.46,Lost Customers,United Kingdom
4120,17038,1,51,112.4,Lost Customers,United Kingdom
4121,14271,1,246,112.32,Lost Customers,United Kingdom
4122,17893,1,246,112.25,Lost Customers,United Kingdom
4123,17900,2,211,112.2,Lost Customers,United Kingdom
4124,12756,1,107,112.08,Lost Customers,Japan
4125,17274,1,56,111.98,Lost Customers,United Kingdom
4126,17957,1,87,111.68,Lost Customers,United Kingdom
4127,17887,1,150,111.35,Lost Customers,United Kingdom
4128,18120,1,235,111.15,Lost Customers,United Kingdom
4129,13508,1,264,110.97,Lost Customers,United Kingdom
4130,13144,1,353,110.95,Lost Customers,United Kingdom
4131,15537,1,184,110.92,Lost Customers,United Kingdom
4132,15853,1,72,110.8,Lost Customers,United Kingdom
4133,17349,1,200,110.75,Lost Customers,United Kingdom
4134,16963,1,208,110.55,Lost Customers,United Kingdom
4135,14641,1,42,110.46,Lost Customers,United Kingdom
4136,12734,1,373,110.4,Lost Customers,France
4137,16792,2,303,110.38,Lost Customers,United Kingdom
4138,17901,1,50,110.38,Lost Customers,United Kingdom
4139,18277,1,79,110.38,Lost Customers,United Kingdom
4140,17746,1,261,110.25,Lost Customers,United Kingdom
4141,17836,1,68,110.21,Lost Customers,United Kingdom
4142,16339,1,305,109.95,Lost Customers,United Kingdom
4143,13133,2,294,109.8,Lost Customers,United Kingdom
4144,16363,1,74,109.36,Lost Customers,United Kingdom
4145,14699,1,235,109.13,Lost Customers,United Kingdom
4146,14345,1,59,108.98,Lost Customers,United Kingdom
4147,17639,1,297,108.5,Lost Customers,United Kingdom
4148,16106,1,86,108.38,Lost Customers,United Kingdom
4149,13226,1,294,108.21,Lost Customers,United Kingdom
4150,12956,1,327,108.07,Lost Customers,United Kingdom
4151,14661,1,47,107.95,Lost Customers,United Kingdom
4152,16784,1,40,107.6,Lost Customers,United Kingdom
4153,15395,1,346,107.45,Lost Customers,United Kingdom
4154,16757,1,339,106.83,Lost Customers,United Kingdom
4155,15168,1,46,106.56,Lost Customers,United Kingdom
4156,15070,1,393,106.2,Lost Customers,United Kingdom
4157,17791,1,50,106.1,Lost Customers,United Kingdom
4158,16581,1,203,105.84,Lost Customers,United Kingdom
